name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Las Piñas, NCR",2000-03-02,33.1,24.9,28.4,64.9,1.276,22.3
"Las Piñas, NCR",2000-03-03,29.1,24.1,26,79.9,1.848,18.4
"Las Piñas, NCR",2000-03-04,32.1,24.4,27.9,75.6,9.56,29.5
"Las Piñas, NCR",2000-03-05,33.1,24.9,28.2,76.4,2.205,18.4
"Las Piñas, NCR",2000-03-06,32.1,24.1,27.9,77.3,0.737,14.8
"Las Piñas, NCR",2000-03-07,31.1,25.1,28.1,76.6,3.153,22.3
"Las Piñas, NCR",2000-03-08,33.1,25.9,28.6,71.9,1.233,11.2
"Las Piñas, NCR",2000-03-09,31.1,25.1,27.8,75.8,1.069,14.8
"Las Piñas, NCR",2000-03-10,33.1,25.9,29,70.4,0.151,25.9
"Las Piñas, NCR",2000-03-11,34.1,25.9,29.4,66.8,0,14.8
"Las Piñas, NCR",2000-03-12,33.1,25.1,29,68.5,0.302,16.6
"Las Piñas, NCR",2000-03-13,33.1,25.1,28.5,68.4,0.442,18.1
"Las Piñas, NCR",2000-03-14,32.1,24.1,27.8,68.2,0.683,27.7
"Las Piñas, NCR",2000-03-15,33.1,24.1,28.3,64.3,0,22.3
"Las Piñas, NCR",2000-03-16,32.1,24.1,27.8,68.7,0,16.7
"Las Piñas, NCR",2000-03-17,32.7,25,28.6,63.7,0.002,22.3
"Las Piñas, NCR",2000-03-18,32.1,25.1,28.4,63.9,0,18.4
"Las Piñas, NCR",2000-03-19,33.1,25.1,28.1,73.6,2.67,22.3
"Las Piñas, NCR",2000-03-20,29.6,25.1,27.1,73.9,1.972,24.1
"Las Piñas, NCR",2000-03-21,31.2,23.1,27.4,68.6,0.034,17.1
"Las Piñas, NCR",2000-03-22,29.3,24.9,27.3,73,0.004,13.1
"Las Piñas, NCR",2000-03-23,32.1,25,27.8,74.2,0.082,14.4
"Las Piñas, NCR",2000-03-24,32.1,24.8,27.9,74.4,0.382,18.4
"Las Piñas, NCR",2000-03-25,31.1,26.1,27.9,69,282.659,18.4
"Las Piñas, NCR",2000-03-26,32.1,25.1,28.1,67.6,0.009,18.4
"Las Piñas, NCR",2000-03-27,30.1,25.1,27.3,72.1,1.198,18.4
"Las Piñas, NCR",2000-03-28,32.2,23.9,28,68.8,0,25.9
"Las Piñas, NCR",2000-03-29,32.1,23.1,28.1,67.7,0.336,50.4
"Las Piñas, NCR",2000-03-30,32.1,25.1,28.5,70.2,0.966,22.3
"Las Piñas, NCR",2000-03-31,34.1,25.1,29.1,68.3,1.087,18.4
"Las Piñas, NCR",2000-04-01,33.1,26.1,29.5,66.1,0,25.9
"Las Piñas, NCR",2000-04-02,34.1,25.1,29.6,63.5,0.023,22.3
"Las Piñas, NCR",2000-04-03,35.1,26.8,29.9,65.7,0.012,25.9
"Las Piñas, NCR",2000-04-04,34.1,26.1,29.2,70.8,0,18.4
"Las Piñas, NCR",2000-04-05,33.1,26.1,29.4,67.1,0.046,20.5
"Las Piñas, NCR",2000-04-06,32.1,26.1,28.9,67.8,0.049,24.8
"Las Piñas, NCR",2000-04-07,32.1,25.1,28.3,74.2,5.463,22.3
"Las Piñas, NCR",2000-04-08,33.1,25,28.9,72,2.246,34
"Las Piñas, NCR",2000-04-09,33.1,26.1,29.5,65,0.103,29.5
"Las Piñas, NCR",2000-04-10,34.1,26.1,29.8,66.4,0.271,22.3
"Las Piñas, NCR",2000-04-11,34.1,25.1,29.7,61.6,0,22.9
"Las Piñas, NCR",2000-04-12,34.1,25.1,29.7,63.9,0.009,18.4
"Las Piñas, NCR",2000-04-13,34.1,25.2,30.5,61.4,0,18.6
"Las Piñas, NCR",2000-04-14,35.1,26.1,30.4,63.5,0,22.3
"Las Piñas, NCR",2000-04-15,35.1,28.1,31.5,62.3,0,11.2
"Las Piñas, NCR",2000-04-16,34.1,27.9,30.5,65.4,0.004,18.4
"Las Piñas, NCR",2000-04-17,34.1,27.2,30.5,64.1,0.121,24.4
"Las Piñas, NCR",2000-04-18,34.1,26.5,30.4,62.8,0.327,20.5
"Las Piñas, NCR",2000-04-19,34.1,26.1,30.3,63,0.256,18.4
"Las Piñas, NCR",2000-04-20,31.8,26.1,28.9,75.4,12.09,22.3
"Las Piñas, NCR",2000-04-21,34.1,27,30.1,68.7,0,18.4
"Las Piñas, NCR",2000-04-22,36.1,27.1,31,67.4,0.41,16.8
"Las Piñas, NCR",2000-04-23,35.1,28.1,30.6,69.3,0.006,18.4
"Las Piñas, NCR",2000-04-24,36.1,27.1,30.9,65.8,7.22,15.3
"Las Piñas, NCR",2000-04-25,36.1,27.1,31.2,65.6,1.165,18.4
"Las Piñas, NCR",2000-04-26,35.1,27.1,31.3,65.2,0,25.7
"Las Piñas, NCR",2000-04-27,35.1,28.1,30.9,66.5,1.223,16.6
"Las Piñas, NCR",2000-04-28,35.1,27.1,31.5,59.5,0,25.9
"Las Piñas, NCR",2000-04-29,35.2,27.6,31.3,61.2,0,25.9
"Las Piñas, NCR",2000-04-30,35.2,27.1,31.4,59.4,0,16.6
"Las Piñas, NCR",2000-05-01,36.1,28.1,31.6,64.5,0,14.8
"Las Piñas, NCR",2000-05-02,35.4,29.1,31.3,65.1,0,11.2
"Las Piñas, NCR",2000-05-03,35.1,28.1,30.8,67.6,0,14.8
"Las Piñas, NCR",2000-05-04,35.1,26.1,29.7,68.4,1.224,11.2
"Las Piñas, NCR",2000-05-05,35.1,27.1,29.6,69.9,0.77,21.6
"Las Piñas, NCR",2000-05-06,33.1,27.1,30.1,67.9,0.515,14.8
"Las Piñas, NCR",2000-05-07,34.1,25.1,29.3,70.5,0.537,18.4
"Las Piñas, NCR",2000-05-08,32.1,27.1,29,68.8,4.842,21.5
"Las Piñas, NCR",2000-05-09,33.1,26.1,28.9,67.6,0.09,14.8
"Las Piñas, NCR",2000-05-10,33.1,26.1,29.1,69.1,0,29.5
"Las Piñas, NCR",2000-05-11,33.1,26.1,29.7,67.7,0.007,29.5
"Las Piñas, NCR",2000-05-12,33.1,26.1,28.6,76.7,6.855,14.8
"Las Piñas, NCR",2000-05-13,30.1,26.1,27.3,80,6.503,14.8
"Las Piñas, NCR",2000-05-14,32.1,25.1,27.3,82.3,5.93,14.8
"Las Piñas, NCR",2000-05-15,27.1,24.7,25.6,90.9,10.201,35.7
"Las Piñas, NCR",2000-05-16,28.1,24.9,25.8,91.7,18.242,14.8
"Las Piñas, NCR",2000-05-17,30.8,25.5,27.1,85,20.72,20.7
"Las Piñas, NCR",2000-05-18,29.9,25.1,26.6,89.1,40.347,18.4
"Las Piñas, NCR",2000-05-19,28.1,25.3,26.8,85.7,20.61,25.9
"Las Piñas, NCR",2000-05-20,30.1,25.2,28.2,79.1,2.253,22.3
"Las Piñas, NCR",2000-05-21,31.1,25.1,27.2,81.9,10.384,22.3
"Las Piñas, NCR",2000-05-22,31.1,24.9,27.9,80.4,1.714,22.3
"Las Piñas, NCR",2000-05-23,31.1,26.3,28.9,79.3,63.043,22.3
"Las Piñas, NCR",2000-05-24,32.3,26.1,29.3,77.5,65.6,25.9
"Las Piñas, NCR",2000-05-25,32.1,26.1,28.3,78.1,11.044,18.4
"Las Piñas, NCR",2000-05-26,32.1,26.1,29.3,75.2,1.834,25.9
"Las Piñas, NCR",2000-05-27,32.1,26.3,29.3,75.9,7.465,11.2
"Las Piñas, NCR",2000-05-28,32.1,26.1,28.9,77.3,3.855,15.9
"Las Piñas, NCR",2000-05-29,32.1,26.1,28.7,77.7,3.011,24.4
"Las Piñas, NCR",2000-05-30,33.1,26,29.4,73.7,0.231,19.3
"Las Piñas, NCR",2000-05-31,34.1,26.9,30.6,66.4,0,22.3
"Las Piñas, NCR",2000-06-01,33.6,26.1,30.2,63.3,0.045,22.3
"Las Piñas, NCR",2000-06-02,33.1,26.1,29.6,66.8,0.881,18.4
"Las Piñas, NCR",2000-06-03,34.1,26.1,29.6,71.8,2.499,16
"Las Piñas, NCR",2000-06-04,34.1,26.6,29.8,71.5,3.198,22.3
"Las Piñas, NCR",2000-06-05,34.1,26.5,29.7,75.1,18.08,25.9
"Las Piñas, NCR",2000-06-06,33.1,27.1,29.8,74.6,1.394,18.4
"Las Piñas, NCR",2000-06-07,32.1,24.1,28.1,81.1,9.302,22.3
"Las Piñas, NCR",2000-06-08,32.8,26.1,28.9,73.3,0.413,22.3
"Las Piñas, NCR",2000-06-09,33.1,26.1,28.8,73.4,0.044,14.8
"Las Piñas, NCR",2000-06-10,32.1,26.1,28.1,78.3,1.598,21.4
"Las Piñas, NCR",2000-06-11,33.1,25.1,28.6,77.9,2.784,18.4
"Las Piñas, NCR",2000-06-12,32.1,25.1,28.9,77.6,0.678,25.9
"Las Piñas, NCR",2000-06-13,31.9,26.1,28.8,77.1,1.317,29.5
"Las Piñas, NCR",2000-06-14,31.2,25.1,28.4,77.7,7.865,33.5
"Las Piñas, NCR",2000-06-15,30.3,27,28.5,78.7,3.137,14.8
"Las Piñas, NCR",2000-06-16,32.1,26.1,28.3,79.1,7.925,16.2
"Las Piñas, NCR",2000-06-17,32.1,26.1,28.7,79,0.392,17.6
"Las Piñas, NCR",2000-06-18,33.3,26.1,29,77.5,0.615,18.4
"Las Piñas, NCR",2000-06-19,33.1,25.2,29.3,75.4,3.568,18.2
"Las Piñas, NCR",2000-06-20,32.5,24.1,28.3,77.9,1.405,14.8
"Las Piñas, NCR",2000-06-21,33.1,25.1,29.2,72.4,1.986,11.2
"Las Piñas, NCR",2000-06-22,33.1,25.1,29,74.3,0.4,14.8
"Las Piñas, NCR",2000-06-23,31,25.1,27.6,82.6,6.532,13
"Las Piñas, NCR",2000-06-24,30.3,26.1,28.3,77.5,0.465,11.2
"Las Piñas, NCR",2000-06-25,30.3,26.1,28.6,76,0.107,11.2
"Las Piñas, NCR",2000-06-26,33.1,26.1,29.4,72.2,0.826,22.3
"Las Piñas, NCR",2000-06-27,31.1,25.6,27.9,79.5,2.807,9
"Las Piñas, NCR",2000-06-28,33.1,26.1,29.5,73.5,0.158,14.8
"Las Piñas, NCR",2000-06-29,31.1,25.9,27.9,79.9,3.729,14.8
"Las Piñas, NCR",2000-06-30,30.5,25.1,27.2,82.6,5.321,6.8
"Las Piñas, NCR",2000-07-01,30.7,25.4,26.9,86.3,15.507,26.9
"Las Piñas, NCR",2000-07-02,27.9,25.3,26.4,88.1,3.746,9.1
"Las Piñas, NCR",2000-07-03,26.1,24.5,25.2,92.3,40.677,18.9
"Las Piñas, NCR",2000-07-04,29.1,24.1,26.2,88.8,37.428,33.7
"Las Piñas, NCR",2000-07-05,27.1,25,25.7,93,1.098,54
"Las Piñas, NCR",2000-07-06,31.1,25,26.7,87.7,39.568,48.2
"Las Piñas, NCR",2000-07-07,27.1,24.1,25.9,91.8,25.431,64.5
"Las Piñas, NCR",2000-07-08,28.1,24.1,25.5,86.8,10.736,35.7
"Las Piñas, NCR",2000-07-09,27.1,24.1,25.3,92.3,49.93,18.4
"Las Piñas, NCR",2000-07-10,31.1,24.9,27.6,80.6,0.83,29.5
"Las Piñas, NCR",2000-07-11,32.1,24.1,27.6,80.5,0.728,16.7
"Las Piñas, NCR",2000-07-12,28.1,24.1,26.1,85.9,2.007,11.2
"Las Piñas, NCR",2000-07-13,25.6,24.1,24.8,96.3,25.096,22.3
"Las Piñas, NCR",2000-07-14,26.1,24.1,25,96.2,7.688,18.4
"Las Piñas, NCR",2000-07-15,28.1,24.1,25.4,90.9,19.59,22.3
"Las Piñas, NCR",2000-07-16,31.1,24.1,27.9,75.9,2.91,18.4
"Las Piñas, NCR",2000-07-17,32.1,25.5,28.7,74.2,0,18.4
"Las Piñas, NCR",2000-07-18,31.6,26.1,28.8,75.6,0.011,21.4
"Las Piñas, NCR",2000-07-19,30.1,25.7,27.6,77.2,1.117,29.5
"Las Piñas, NCR",2000-07-20,31.1,24.1,26.9,78,5.356,11.9
"Las Piñas, NCR",2000-07-21,29.1,25.1,27,78.2,0.88,32.4
"Las Piñas, NCR",2000-07-22,28.1,25.1,26.8,80.1,0,22.3
"Las Piñas, NCR",2000-07-23,30.1,25.1,27,79.4,0.698,29.5
"Las Piñas, NCR",2000-07-24,29.1,24.9,26.5,79.9,6.814,30.9
"Las Piñas, NCR",2000-07-25,31.1,25,27.2,78.8,10.408,29.5
"Las Piñas, NCR",2000-07-26,31.1,24.1,27.8,75.6,0,29.5
"Las Piñas, NCR",2000-07-27,30.4,25.1,27.1,77.9,9.045,22.3
"Las Piñas, NCR",2000-07-28,30.1,25.1,27.8,75.6,0.585,29.5
"Las Piñas, NCR",2000-07-29,31.1,25.1,28.4,75.2,0,33.5
"Las Piñas, NCR",2000-07-30,31.3,26.1,28.8,71.2,0,29.5
"Las Piñas, NCR",2000-07-31,32.1,25.1,28.5,73.1,0.004,23.9
"Las Piñas, NCR",2000-08-01,32.3,26.1,28.7,73.4,0.138,18.4
"Las Piñas, NCR",2000-08-02,31.9,25.1,28.1,75.8,2.28,29.5
"Las Piñas, NCR",2000-08-03,31.2,25.1,27.7,76.3,8.834,25.9
"Las Piñas, NCR",2000-08-04,30.2,24.1,26.6,82.9,4.86,25.9
"Las Piñas, NCR",2000-08-05,30.1,24.2,26.6,84.5,18.4,14.8
"Las Piñas, NCR",2000-08-06,29.1,24.1,26.2,84.8,7.451,42
"Las Piñas, NCR",2000-08-07,30.7,24.8,27.8,78.8,0.115,38.5
"Las Piñas, NCR",2000-08-08,31.1,26.1,28.3,74,0,22.3
"Las Piñas, NCR",2000-08-09,32.8,26.1,28.9,77.6,0.004,25.9
"Las Piñas, NCR",2000-08-10,32.2,27.1,29.5,73,0.006,29.5
"Las Piñas, NCR",2000-08-11,31.9,26.9,29.1,69.9,0.406,29.5
"Las Piñas, NCR",2000-08-12,32.1,26.1,28.8,73.2,0,29.5
"Las Piñas, NCR",2000-08-13,31.7,26.1,29.2,72.1,0.063,25.9
"Las Piñas, NCR",2000-08-14,32.1,26.1,29.1,72,0,27.7
"Las Piñas, NCR",2000-08-15,32.1,26.1,28.9,74,8.833,25.9
"Las Piñas, NCR",2000-08-16,32.1,25.5,28.5,75.4,16.457,15.4
"Las Piñas, NCR",2000-08-17,32.1,26.1,28.7,73.8,0.858,22.3
"Las Piñas, NCR",2000-08-18,30.1,26,28.2,78,5.499,14.8
"Las Piñas, NCR",2000-08-19,30.6,25.1,28.2,77.6,4.275,18.4
"Las Piñas, NCR",2000-08-20,32.3,25.1,28.3,77.5,0.007,18.4
"Las Piñas, NCR",2000-08-21,30.4,24.9,26.9,80.2,4.732,15.9
"Las Piñas, NCR",2000-08-22,28.1,25.1,25.8,88.4,14.825,25.9
"Las Piñas, NCR",2000-08-23,29.1,24.1,26.8,84.7,7.127,24.7
"Las Piñas, NCR",2000-08-24,32.1,24.6,28.8,73.3,0,22.3
"Las Piñas, NCR",2000-08-25,31.9,25.1,28.5,74.3,0.048,22.3
"Las Piñas, NCR",2000-08-26,30.4,26.1,28.3,74.7,0.147,28.8
"Las Piñas, NCR",2000-08-27,31.2,26.1,28.7,74.7,0.296,29.5
"Las Piñas, NCR",2000-08-28,31.1,25.1,27.6,80.9,21.802,44.3
"Las Piñas, NCR",2000-08-29,30.1,25.1,27,80,17.607,33.5
"Las Piñas, NCR",2000-08-30,27.1,25.1,26.2,90,15.216,29.5
"Las Piñas, NCR",2000-08-31,31.4,24.1,27.9,80.6,2.86,33.5
"Las Piñas, NCR",2000-09-01,32.1,25.1,28.1,75.2,0.138,29.5
"Las Piñas, NCR",2000-09-02,29.2,25.1,27.2,77.7,2.015,27.2
"Las Piñas, NCR",2000-09-03,27.1,23.1,25,89,29.084,22.3
"Las Piñas, NCR",2000-09-04,29,23.1,26,85.2,52.336,33.5
"Las Piñas, NCR",2000-09-05,30.1,24.1,27,79.3,9.067,26.1
"Las Piñas, NCR",2000-09-06,31.1,24.1,27.5,80.2,11.802,44.3
"Las Piñas, NCR",2000-09-07,30.1,24.1,26.9,83.8,16.963,37.1
"Las Piñas, NCR",2000-09-08,30.7,25.6,27.8,76.7,3.657,25.9
"Las Piñas, NCR",2000-09-09,30.1,25.1,27.4,79.7,2.017,29.5
"Las Piñas, NCR",2000-09-10,29.1,24.4,26.7,84.4,25.526,37.1
"Las Piñas, NCR",2000-09-11,29.7,25.1,27,83.4,2.002,40.7
"Las Piñas, NCR",2000-09-12,31.1,24.1,26.7,85,4.989,37.1
"Las Piñas, NCR",2000-09-13,30.8,25.1,27.7,80.2,0.037,33.5
"Las Piñas, NCR",2000-09-14,31.1,25.1,27.5,80.8,2.723,29.5
"Las Piñas, NCR",2000-09-15,31.1,25.1,28.1,78.6,4.884,29.5
"Las Piñas, NCR",2000-09-16,30.2,26.1,27.6,79.5,1.697,33.5
"Las Piñas, NCR",2000-09-17,32.1,25.1,28.5,75,0.12,18.4
"Las Piñas, NCR",2000-09-18,31.1,25.1,28.4,74.1,0.053,14.4
"Las Piñas, NCR",2000-09-19,31.6,25.1,28.3,74.7,0.523,18.4
"Las Piñas, NCR",2000-09-20,32.1,25.1,27.8,78.2,2.248,18.4
"Las Piñas, NCR",2000-09-21,31.1,25.1,28,78,0.245,18.4
"Las Piñas, NCR",2000-09-22,30.2,25.9,27.7,78.8,0.516,11.2
"Las Piñas, NCR",2000-09-23,29.5,25.1,27.4,80.5,1.515,11.2
"Las Piñas, NCR",2000-09-24,32.1,25.1,28,75.9,1.381,11.2
"Las Piñas, NCR",2000-09-25,30.2,25.1,27.2,78.8,2.608,14.8
"Las Piñas, NCR",2000-09-26,32.4,24.1,27,78.8,6.443,14.8
"Las Piñas, NCR",2000-09-27,32.1,25.1,27.8,81,2.635,18.4
"Las Piñas, NCR",2000-09-28,32.1,25.1,28.2,76.6,1.027,11.2
"Las Piñas, NCR",2000-09-29,32.1,25.1,28.5,77.1,3.237,25.9
"Las Piñas, NCR",2000-09-30,32.1,24.1,28.1,79.9,0.679,14.8
"Las Piñas, NCR",2000-10-01,31.1,25.9,28.1,79.1,6.664,14.8
"Las Piñas, NCR",2000-10-02,34.1,25,28.8,73.1,0.523,22.3
"Las Piñas, NCR",2000-10-03,33.1,25.1,29.3,69.5,0.157,22.3
"Las Piñas, NCR",2000-10-04,32.2,25.1,28.6,73.8,0.039,22.3
"Las Piñas, NCR",2000-10-05,31.2,25.1,28.6,72.6,0.312,26.3
"Las Piñas, NCR",2000-10-06,33.1,26,29.1,71.1,1.961,17.9
"Las Piñas, NCR",2000-10-07,29.4,25.6,27.5,79,4.696,14.8
"Las Piñas, NCR",2000-10-08,29.1,24.1,26.3,83.4,8.431,14.8
"Las Piñas, NCR",2000-10-09,30.1,25.1,27.2,81.5,1.162,22.3
"Las Piñas, NCR",2000-10-10,29.1,24.1,26.1,85.2,4.719,18.4
"Las Piñas, NCR",2000-10-11,31.1,24.1,27.6,76.1,5.165,22.3
"Las Piñas, NCR",2000-10-12,33.1,25.1,29.3,74.7,0.021,11.2
"Las Piñas, NCR",2000-10-13,30.2,26.1,28.2,78,0.117,14.8
"Las Piñas, NCR",2000-10-14,31.1,26,28.2,76.1,0,14.8
"Las Piñas, NCR",2000-10-15,29.6,26.1,27.8,77.1,0.618,14.3
"Las Piñas, NCR",2000-10-16,28.1,25.1,26.4,80.6,0.442,13
"Las Piñas, NCR",2000-10-17,32.1,25.1,28,75.2,1.173,25.9
"Las Piñas, NCR",2000-10-18,33.1,25.1,29.2,73.4,0.093,18.4
"Las Piñas, NCR",2000-10-19,31.6,19.8,27.9,78.3,0.288,11.2
"Las Piñas, NCR",2000-10-20,31.1,26.1,28.1,76.1,0.076,14.8
"Las Piñas, NCR",2000-10-21,31.1,25.1,27.5,79.4,0.644,18.4
"Las Piñas, NCR",2000-10-22,33.1,24.1,28.5,76.9,0.308,14.8
"Las Piñas, NCR",2000-10-23,31.1,25.1,28,77.8,0.04,11.2
"Las Piñas, NCR",2000-10-24,31.2,24.1,28.1,77.3,1.296,16.6
"Las Piñas, NCR",2000-10-25,31.1,25.1,28,78.4,1.05,14.8
"Las Piñas, NCR",2000-10-26,29.5,25.1,27.4,82.9,1.176,11.2
"Las Piñas, NCR",2000-10-27,30.1,24.1,26.7,87.1,2.242,11.2
"Las Piñas, NCR",2000-10-28,26.1,23.9,25.3,92.9,4.411,52.2
"Las Piñas, NCR",2000-10-29,26.1,24.1,25.1,97.7,2.251,25.9
"Las Piñas, NCR",2000-10-30,28.1,25.1,26.2,94.9,0.868,34.7
"Las Piñas, NCR",2000-10-31,31.1,24.7,27.4,83.7,11.859,53
"Las Piñas, NCR",2000-11-01,30.1,26.1,27.7,78.9,0.42,22.3
"Las Piñas, NCR",2000-11-02,27.1,25.1,25.9,90,1.531,29.5
"Las Piñas, NCR",2000-11-03,26.1,24.1,25,97.3,22.202,64.8
"Las Piñas, NCR",2000-11-04,31.1,24.8,27.3,79.8,17.486,24.4
"Las Piñas, NCR",2000-11-05,31.1,24.1,27.3,82.3,0.076,20.5
"Las Piñas, NCR",2000-11-06,33.1,25.1,27.9,80.6,0,18.4
"Las Piñas, NCR",2000-11-07,31.1,26.1,28,80.8,0.095,14.8
"Las Piñas, NCR",2000-11-08,31.1,25.1,27,81.8,0.622,11.9
"Las Piñas, NCR",2000-11-09,32.1,24.1,28.2,76.6,3.247,18.4
"Las Piñas, NCR",2000-11-10,31.1,25.1,28,77.3,0.299,18.4
"Las Piñas, NCR",2000-11-11,32.1,25.1,27.8,74.6,0.387,22.3
"Las Piñas, NCR",2000-11-12,31.1,25,27.3,79.1,0.069,18
"Las Piñas, NCR",2000-11-13,31.1,25.1,27.3,80.8,0.313,18.4
"Las Piñas, NCR",2000-11-14,29.1,25.1,26.8,76.1,4.051,22.3
"Las Piñas, NCR",2000-11-15,32.1,24.2,28.1,77.2,0.603,14.8
"Las Piñas, NCR",2000-11-16,32.1,25.1,27.8,76.2,0.542,25.9
"Las Piñas, NCR",2000-11-17,29.1,25.1,26.8,79.4,1.506,22.3
"Las Piñas, NCR",2000-11-18,31.1,23.2,27.4,72,0,25.9
"Las Piñas, NCR",2000-11-19,32.1,25.1,28.2,73,0.768,18.4
"Las Piñas, NCR",2000-11-20,33.1,25.1,28.8,70.5,0.01,18.4
"Las Piñas, NCR",2000-11-21,31.4,25.1,28.1,69.7,0.008,20.5
"Las Piñas, NCR",2000-11-22,32.6,26.1,29,69.6,0.774,25.9
"Las Piñas, NCR",2000-11-23,31.1,25.1,28.1,73.7,3.547,16.4
"Las Piñas, NCR",2000-11-24,29.1,24.1,26.9,81.4,1.303,16.3
"Las Piñas, NCR",2000-11-25,31.1,24.1,27.8,76,0.756,14.8
