name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Pasig, NCR",2/27/2000,32.1,24.6,27.5,68.9,0.002,22.3
"Pasig, NCR",2/28/2000,31.1,23.8,27.5,67.5,0.011,18.4
"Pasig, NCR",2/29/2000,32.3,24.1,27.9,65.7,0.195,25.9
"Pasig, NCR",3/1/2000,32.1,24.7,28.1,61.9,0,25.9
"Pasig, NCR",3/2/2000,33.1,24.7,28.4,65.2,0.752,22.3
"Pasig, NCR",3/3/2000,29.1,24.1,26,80.4,1.735,18.4
"Pasig, NCR",3/4/2000,32.1,24.1,27.9,75.9,6.84,29.5
"Pasig, NCR",3/5/2000,33.1,24.9,28.2,76.6,5.037,18.4
"Pasig, NCR",3/6/2000,32.1,24.1,27.9,77.8,1.02,14.8
"Pasig, NCR",3/7/2000,31.1,25.1,28.1,77.1,0.884,22.3
"Pasig, NCR",3/8/2000,33.1,25.6,28.4,73.3,8.052,11.2
"Pasig, NCR",3/9/2000,31.1,24.7,27.5,76.7,6.823,14.8
"Pasig, NCR",3/10/2000,33.1,25.3,28.8,71.6,0.676,25.9
"Pasig, NCR",3/11/2000,34.1,25.6,29.3,67.3,0,14.8
"Pasig, NCR",3/12/2000,33.1,25.1,28.8,69.5,2.036,16.6
"Pasig, NCR",3/13/2000,33.1,25,28.3,69.3,1.963,21.3
"Pasig, NCR",3/14/2000,32.1,23.3,27.6,69.7,1.893,27.7
"Pasig, NCR",3/15/2000,33.1,24.1,28.1,65.8,0,22.3
"Pasig, NCR",3/16/2000,32.1,23.5,27.6,70,0,14.8
"Pasig, NCR",3/17/2000,32.7,25,28.6,63.7,0.002,22.3
"Pasig, NCR",3/18/2000,32.1,24.6,28.3,64.8,0,18.4
"Pasig, NCR",3/19/2000,33.1,25.1,28.1,74.2,11.457,22.3
"Pasig, NCR",3/20/2000,29.4,25.1,27.1,74.3,0.547,18.9
"Pasig, NCR",3/21/2000,31.1,23.1,27.3,69.8,0.041,16.6
"Pasig, NCR",3/22/2000,29.3,24.8,27.3,73.4,0.005,11.9
"Pasig, NCR",3/23/2000,32.1,24.7,27.8,74.7,0.335,14.4
"Pasig, NCR",3/24/2000,32.1,24.6,28,74.2,0.165,18.4
"Pasig, NCR",3/25/2000,31.1,25.7,27.9,69.8,282.512,18.4
"Pasig, NCR",3/26/2000,32.1,25.1,28.1,67.9,0.008,18.4
"Pasig, NCR",3/27/2000,30.1,25.1,27.2,72.7,2.087,18.4
"Pasig, NCR",3/28/2000,32.2,23.6,28,69.3,0,25.9
"Pasig, NCR",3/29/2000,32.1,23.1,28.1,67.8,0.874,50.4
"Pasig, NCR",3/30/2000,32.1,25.1,28.5,69.9,1.697,22.3
"Pasig, NCR",3/31/2000,34.1,25,29,69,6.797,18.4
"Pasig, NCR",4/1/2000,33.1,26.1,29.5,66.3,0,25.9
"Pasig, NCR",4/2/2000,34.1,25.1,29.6,63.8,0.036,22.3
"Pasig, NCR",4/3/2000,35.1,26.2,29.8,66.2,0.008,25.9
"Pasig, NCR",4/4/2000,34.1,26.1,29.1,71.3,0,18.4
"Pasig, NCR",4/5/2000,33.1,25.9,29.3,67.6,0.29,20.5
"Pasig, NCR",4/6/2000,32.1,25.6,28.8,68.3,0.045,24.8
"Pasig, NCR",4/7/2000,32.2,25.1,28.3,74.3,3.183,22.3
"Pasig, NCR",4/8/2000,33.1,25,28.7,72.7,4.28,25.9
"Pasig, NCR",4/9/2000,33.1,25.7,29.4,65.4,0.325,29.5
"Pasig, NCR",4/10/2000,34.1,25.9,29.7,66.7,0.502,22.3
"Pasig, NCR",4/11/2000,34.1,25.1,29.6,62.5,0,22.3
"Pasig, NCR",4/12/2000,34.1,25.1,29.5,64.7,0.012,18.4
"Pasig, NCR",4/13/2000,34.1,25.2,30.4,62,0,18.4
"Pasig, NCR",4/14/2000,35.1,26.1,30.4,63.2,0,22.3
"Pasig, NCR",4/15/2000,35.1,28.1,31.5,62.3,0,11.2
"Pasig, NCR",4/16/2000,34.1,27.6,30.3,66.3,0.004,18.4
"Pasig, NCR",4/17/2000,34.1,26.5,30.3,65.7,0.587,22.3
"Pasig, NCR",4/18/2000,34.1,26.2,30.3,63.6,0.513,20.5
"Pasig, NCR",4/19/2000,34.1,25.8,30.3,62.9,0.292,18.4
"Pasig, NCR",4/20/2000,32.2,26.1,28.9,74.9,6.402,22.3
"Pasig, NCR",4/21/2000,34.1,27,30.2,68.9,0,18.4
"Pasig, NCR",4/22/2000,36.1,27.1,31,67.4,0.071,16.6
"Pasig, NCR",4/23/2000,35.1,28.1,30.6,69.2,0.04,18.4
"Pasig, NCR",4/24/2000,36.1,27.1,30.8,66.7,2.306,14.8
"Pasig, NCR",4/25/2000,36.1,26.6,31.2,66,2.746,18.4
"Pasig, NCR",4/26/2000,35.1,27,31.2,65.6,0,25.4
"Pasig, NCR",4/27/2000,35.1,27.6,30.8,67.2,1.137,16.6
"Pasig, NCR",4/28/2000,35.1,27.1,31.4,59.9,0,25.9
"Pasig, NCR",4/29/2000,35.2,26.3,31.1,62.2,0,25.9
"Pasig, NCR",4/30/2000,35.1,27.1,31.4,59.7,0,16.6
"Pasig, NCR",5/1/2000,36.1,28.1,31.6,64.6,0,14.8
"Pasig, NCR",5/2/2000,35.4,29.1,31.3,65.1,0,11.2
"Pasig, NCR",5/3/2000,35.1,28.1,30.8,67.7,0,14.8
"Pasig, NCR",5/4/2000,35.1,26.1,29.6,68.6,0.699,11.2
"Pasig, NCR",5/5/2000,35.1,27.1,29.6,69.9,0.756,21.6
"Pasig, NCR",5/6/2000,33.1,27.1,30.2,67.9,1.406,14.8
"Pasig, NCR",5/7/2000,34.1,25.1,29.3,70.5,0.536,18.4
"Pasig, NCR",5/8/2000,32.1,27.1,28.9,69,4.003,21.2
"Pasig, NCR",5/9/2000,33.1,26.1,28.9,67.7,0.245,14.8
"Pasig, NCR",5/10/2000,33.1,26.1,29.1,69,0,29.5
"Pasig, NCR",5/11/2000,33.1,26.1,29.7,67.7,0,29.5
"Pasig, NCR",5/12/2000,33.1,26,28.6,77.1,19.839,14.8
"Pasig, NCR",5/13/2000,30.1,26.1,27.4,80.6,6.884,14.8
"Pasig, NCR",5/14/2000,32.1,25.1,27.3,82.8,5.346,14.8
"Pasig, NCR",5/15/2000,27.1,24.7,25.6,91.2,14.138,35.2
"Pasig, NCR",5/16/2000,28.1,25.1,25.8,92.2,42.754,14.8
"Pasig, NCR",5/17/2000,30.1,25.3,27,86.1,26.786,18.4
"Pasig, NCR",5/18/2000,28.7,25.1,26.4,90.6,95.584,18.4
"Pasig, NCR",5/19/2000,28.1,25.2,26.7,86.4,34.848,25.9
"Pasig, NCR",5/20/2000,30.1,25.1,28.2,80.1,1.923,22.3
"Pasig, NCR",5/21/2000,31.1,25.1,27.3,82.7,13.118,22.3
"Pasig, NCR",5/22/2000,31.1,25,28,80.5,4.305,22.3
"Pasig, NCR",5/23/2000,31.2,26.6,28.9,79.7,18.182,22.3
"Pasig, NCR",5/24/2000,32.4,26,29.3,77.6,37.697,25.9
"Pasig, NCR",5/25/2000,32.3,26,28.2,78.6,20.322,18.4
"Pasig, NCR",5/26/2000,32.1,26,29.1,75.8,12.008,25.9
"Pasig, NCR",5/27/2000,32.1,25.9,29,77.2,20.874,11.2
"Pasig, NCR",5/28/2000,32.1,26.1,28.7,78.1,19.535,14.8
"Pasig, NCR",5/29/2000,32.1,25.6,28.6,78.5,2.952,18.4
"Pasig, NCR",5/30/2000,33.1,26.1,29.3,73.9,0.092,14.8
"Pasig, NCR",5/31/2000,34.1,26.4,30.6,66.3,0,22.3
"Pasig, NCR",6/1/2000,33.5,26.1,30.1,64,0.02,22.3
"Pasig, NCR",6/2/2000,33.1,26.1,29.6,67.4,1.129,18.4
"Pasig, NCR",6/3/2000,34.1,26.1,29.3,72.9,5.631,14.8
"Pasig, NCR",6/4/2000,34.1,26.2,29.6,72.4,7.671,22.3
"Pasig, NCR",6/5/2000,34.1,26,29.6,75.6,5.012,25.9
"Pasig, NCR",6/6/2000,33.1,27,29.7,74.7,2.351,18.4
"Pasig, NCR",6/7/2000,32.1,24.1,28.1,81.2,8.718,22.3
"Pasig, NCR",6/8/2000,32.2,25.6,28.7,74.3,0.333,22.3
"Pasig, NCR",6/9/2000,33.1,25.7,28.8,74,0.28,14.8
"Pasig, NCR",6/10/2000,32.1,25.9,28.1,78.7,1.21,21.6
"Pasig, NCR",6/11/2000,33.1,25.1,28.4,78.4,11.374,18.4
"Pasig, NCR",6/12/2000,32.1,25.1,29,77.3,1.43,25.9
"Pasig, NCR",6/13/2000,31.6,26.1,28.8,77.8,2.24,29.5
"Pasig, NCR",6/14/2000,31.2,25.1,28.5,77.8,9.997,33.5
"Pasig, NCR",6/15/2000,30.1,27.1,28.4,79.4,4.553,14.8
"Pasig, NCR",6/16/2000,32.1,26.1,28.2,79.6,20.717,15.5
"Pasig, NCR",6/17/2000,32.1,26,28.7,79.2,0.282,14.4
"Pasig, NCR",6/18/2000,33.3,26.1,28.9,78,0.203,18.4
"Pasig, NCR",6/19/2000,33.1,25.5,29.1,76.9,8.359,14.8
"Pasig, NCR",6/20/2000,32.1,24.1,28.1,79,1.553,14.8
"Pasig, NCR",6/21/2000,33.1,25.1,29,73.9,9.622,11.2
"Pasig, NCR",6/22/2000,33.1,25.1,28.8,75.6,1.497,14.8
"Pasig, NCR",6/23/2000,31.1,25.1,27.5,83.1,10.121,13
"Pasig, NCR",6/24/2000,30.4,26,28.2,78.2,1.77,11.2
"Pasig, NCR",6/25/2000,30.3,25.9,28.5,76.4,0.09,11.2
"Pasig, NCR",6/26/2000,33.1,26.1,29.3,72.4,1.595,22.3
"Pasig, NCR",6/27/2000,31.1,25.5,27.9,79.9,2.793,7.6
"Pasig, NCR",6/28/2000,33.1,26.1,29.3,74.5,0.154,14.8
"Pasig, NCR",6/29/2000,31.1,26.1,27.9,80.6,5.056,14.8
"Pasig, NCR",6/30/2000,29.9,25.1,27.1,83.6,8.765,5.6
"Pasig, NCR",7/1/2000,30.1,25.2,26.6,88.6,29.667,13.7
"Pasig, NCR",7/2/2000,28.5,25,26.4,89.2,9.402,7.5
"Pasig, NCR",7/3/2000,26.1,24.7,25.2,93.3,57.631,14.8
"Pasig, NCR",7/4/2000,29.1,24.1,26.1,89.2,44.173,26.5
"Pasig, NCR",7/5/2000,27.1,25,25.7,92.9,2.176,54
"Pasig, NCR",7/6/2000,31.1,25.1,26.7,88,62.053,48.2
"Pasig, NCR",7/7/2000,27.1,24.1,25.9,91.7,65.638,38.1
"Pasig, NCR",7/8/2000,28.1,24.1,25.5,87.3,20.029,35.3
"Pasig, NCR",7/9/2000,27.1,24.1,25.3,92.8,61.8,18.4
"Pasig, NCR",7/10/2000,31.1,24.9,27.5,81.4,3.328,29.5
"Pasig, NCR",7/11/2000,32.1,24.1,27.6,80.8,1.092,16.9
"Pasig, NCR",7/12/2000,28.1,24.1,26.1,86.7,4.698,11.2
"Pasig, NCR",7/13/2000,25.4,24.1,24.8,96.5,40.105,22.3
"Pasig, NCR",7/14/2000,26.1,24.1,25,96.3,15.338,18.4
"Pasig, NCR",7/15/2000,28.1,24.1,25.4,90.7,33.171,22.3
"Pasig, NCR",7/16/2000,31.1,24.1,27.9,76.3,6.918,18.4
"Pasig, NCR",7/17/2000,32.2,25.2,28.6,74.7,0,19
"Pasig, NCR",7/18/2000,31.6,26.1,28.8,75.4,0.005,21
"Pasig, NCR",7/19/2000,30.1,25,27.5,78,2.582,29.5
"Pasig, NCR",7/20/2000,31.1,24.1,26.8,79,15.789,15
"Pasig, NCR",7/21/2000,29.1,24.8,27,79.2,1.789,32.4
"Pasig, NCR",7/22/2000,28.2,25.1,26.8,80.5,0,22.3
"Pasig, NCR",7/23/2000,30.1,25.1,27,79.9,1.308,29.5
"Pasig, NCR",7/24/2000,29.2,25.1,26.5,80.9,11.818,29.5
"Pasig, NCR",7/25/2000,31.1,24.7,27.2,80.1,21.815,29.5
"Pasig, NCR",7/26/2000,31.1,24.1,27.7,76,0,29.5
"Pasig, NCR",7/27/2000,29.7,25.1,27,79.1,13.786,22.3
"Pasig, NCR",7/28/2000,30.4,25.1,27.8,76,0.376,29.5
"Pasig, NCR",7/29/2000,31.3,25.1,28.4,75.6,0,33.5
"Pasig, NCR",7/30/2000,31.5,26.1,28.8,71.5,0,29.5
"Pasig, NCR",7/31/2000,32.1,25.1,28.5,74.3,0,18.4
"Pasig, NCR",8/1/2000,32.5,26.1,28.6,74.3,0.457,18.4
"Pasig, NCR",8/2/2000,32.1,25.1,28.1,76.1,4.071,29.5
"Pasig, NCR",8/3/2000,31.6,24.3,27.6,77.2,36.881,25.9
"Pasig, NCR",8/4/2000,30.4,24.1,26.4,83.5,6.811,25.9
"Pasig, NCR",8/5/2000,30.1,24.2,26.6,84.4,30.616,14.8
"Pasig, NCR",8/6/2000,29.1,24.1,26.1,85.1,30.688,22.3
"Pasig, NCR",8/7/2000,30.6,24.5,27.7,79.6,0.002,31.3
"Pasig, NCR",8/8/2000,31.1,26,28.4,74.1,0,22.3
"Pasig, NCR",8/9/2000,31.9,26.1,28.9,77.8,0,25.9
"Pasig, NCR",8/10/2000,32.4,27.1,29.5,73.6,0.008,29.5
"Pasig, NCR",8/11/2000,32.2,27,29.1,70.3,0.753,29.5
"Pasig, NCR",8/12/2000,32.1,26.1,28.9,73.7,0,29.5
"Pasig, NCR",8/13/2000,31.8,26.1,29.2,72.2,0.03,25.9
"Pasig, NCR",8/14/2000,32.1,26.1,29.1,72.3,0,27.7
"Pasig, NCR",8/15/2000,32.1,26.1,28.8,74.5,7.747,25.9
"Pasig, NCR",8/16/2000,32.1,25.6,28.4,76.3,10.391,16.2
"Pasig, NCR",8/17/2000,32.1,26.1,28.7,74,0.824,22.3
"Pasig, NCR",8/18/2000,30.1,26,28.1,78.7,14.872,14.8
"Pasig, NCR",8/19/2000,30.2,25.1,28.1,78.5,3.384,18.4
"Pasig, NCR",8/20/2000,32.3,25.1,28.3,77.5,0,18.4
"Pasig, NCR",8/21/2000,30.1,24.9,26.8,80.5,13.165,13
"Pasig, NCR",8/22/2000,28.1,25,25.7,88.9,30.486,25.9
"Pasig, NCR",8/23/2000,29.1,24.1,26.7,85,12.294,24.1
"Pasig, NCR",8/24/2000,32.1,25.1,28.8,73.5,0,22.3
"Pasig, NCR",8/25/2000,32.1,25.1,28.5,74.4,0.323,22.3
"Pasig, NCR",8/26/2000,30.4,26.1,28.3,75,0.476,28.8
"Pasig, NCR",8/27/2000,31.2,26.1,28.7,75.3,0.22,29.5
"Pasig, NCR",8/28/2000,31.1,25.1,27.6,81.1,17.375,44.3
"Pasig, NCR",8/29/2000,30.1,25.1,27,80.7,23.612,33.5
"Pasig, NCR",8/30/2000,27.1,25.1,26.2,90.5,34.203,29.5
"Pasig, NCR",8/31/2000,31.1,24.1,27.8,81.3,2.392,33.5
"Pasig, NCR",9/1/2000,32.1,25.1,28.1,75.7,0.605,29.5
"Pasig, NCR",9/2/2000,29.2,25.1,27.3,78.3,0.976,27
"Pasig, NCR",9/3/2000,27.1,23.1,24.9,89.4,47.433,22.3
"Pasig, NCR",9/4/2000,28.7,23.1,25.9,85.8,141.837,33.5
"Pasig, NCR",9/5/2000,30.1,24.1,27,80.1,7.344,25.9
"Pasig, NCR",9/6/2000,31.1,24.1,27.4,80.6,28.07,44.3
"Pasig, NCR",9/7/2000,30.1,24.1,26.8,84.6,27.291,37.1
"Pasig, NCR",9/8/2000,30.5,25.2,27.7,77.8,8.011,25.9
"Pasig, NCR",9/9/2000,30.1,25.1,27.5,80.5,1.23,29.5
"Pasig, NCR",9/10/2000,29.1,24.8,26.6,84.9,34.06,37.1
"Pasig, NCR",9/11/2000,29.6,25.1,27,83.8,4.195,40.7
"Pasig, NCR",9/12/2000,31.1,24.1,26.7,85.3,9.959,37.1
"Pasig, NCR",9/13/2000,31.2,25.1,27.7,80.4,0.017,33.5
"Pasig, NCR",9/14/2000,31.1,25.1,27.4,81.4,5.89,29.5
"Pasig, NCR",9/15/2000,31.1,25.1,28,79.2,12.937,29.5
"Pasig, NCR",9/16/2000,30.1,25.9,27.5,80.2,0.98,33.5
"Pasig, NCR",9/17/2000,32.1,25.1,28.6,75.3,0.553,18.4
"Pasig, NCR",9/18/2000,31.1,25.1,28.4,74.4,0.112,14.4
"Pasig, NCR",9/19/2000,31.4,25.1,28.2,75.5,0.85,18.4
"Pasig, NCR",9/20/2000,32.1,25.1,27.7,78.9,5.745,18.4
"Pasig, NCR",9/21/2000,31.1,25.1,27.9,78.7,0.724,18.4
"Pasig, NCR",9/22/2000,30.1,25.7,27.6,79.8,1.38,11.2
"Pasig, NCR",9/23/2000,29.5,25,27.4,81.1,1.108,11.2
"Pasig, NCR",9/24/2000,32.1,25.1,27.9,76.8,1.928,11.2
"Pasig, NCR",9/25/2000,30.1,25.1,27,80,2.442,14.8
"Pasig, NCR",9/26/2000,32.1,24.1,27,79.1,4.086,16
"Pasig, NCR",9/27/2000,32.1,25.1,27.6,81.4,11.78,18.4
"Pasig, NCR",9/28/2000,32.1,24.7,28,78.2,3.055,11.2
"Pasig, NCR",9/29/2000,32.1,24.5,28.2,78.1,6.051,25.9
"Pasig, NCR",9/30/2000,32.1,24,27.9,80.3,2.635,14.8
"Pasig, NCR",10/1/2000,31.1,25.2,27.7,80.7,15.716,14.8
"Pasig, NCR",10/2/2000,34.1,24.3,28.5,74.7,3.045,11.2
"Pasig, NCR",10/3/2000,33.1,24.6,29.1,70.9,0.48,22.3
"Pasig, NCR",10/4/2000,32.1,25.1,28.5,74,0.036,22.3
"Pasig, NCR",10/5/2000,31.1,25.1,28.5,73.2,0.392,26.8
"Pasig, NCR",10/6/2000,33.1,25.4,29.1,71.3,0.656,17.7
"Pasig, NCR",10/7/2000,29.9,25.1,27.3,80,7.135,15.2
"Pasig, NCR",10/8/2000,29.1,24.1,26.2,84.7,36.523,14.8
"Pasig, NCR",10/9/2000,30.1,24.8,27.2,82.5,4.855,22.3
"Pasig, NCR",10/10/2000,29.1,24.1,26,85.7,15.434,18.4
"Pasig, NCR",10/11/2000,31.1,24.1,27.6,76.8,7.278,22.3
"Pasig, NCR",10/12/2000,33.1,25.1,29.2,75.2,0.013,11.4
"Pasig, NCR",10/13/2000,30.2,25.8,28.1,78.4,0.417,14.8
"Pasig, NCR",10/14/2000,31.1,25.8,28.2,76.3,0,14.8
"Pasig, NCR",10/15/2000,29.5,26.1,27.8,77.1,0.617,14
"Pasig, NCR",10/16/2000,28.1,25.1,26.4,80.6,0.903,13
"Pasig, NCR",10/17/2000,32.1,25.1,27.9,75.8,6.683,25.9
"Pasig, NCR",10/18/2000,33.1,25.1,29.2,73.3,0.173,18.4
"Pasig, NCR",10/19/2000,31.6,18.7,27.8,78.3,0.293,11.2
"Pasig, NCR",10/20/2000,31.1,26.1,28.1,76.5,0,14.8
"Pasig, NCR",10/21/2000,31.1,25.1,27.5,79.5,2.521,18.4
"Pasig, NCR",10/22/2000,33.1,24.1,28.5,76.8,0.184,14.8
"Pasig, NCR",10/23/2000,31.1,25.1,28,78.1,0.065,11.2
"Pasig, NCR",10/24/2000,31.2,24.1,28.1,77.3,0.867,16.6
"Pasig, NCR",10/25/2000,31.1,24.7,28,78.6,1.019,14.8
"Pasig, NCR",10/26/2000,29.5,25.1,27.3,82.9,1.664,11.2
"Pasig, NCR",10/27/2000,30.1,24.1,26.7,87.1,1.753,11.2
"Pasig, NCR",10/28/2000,26.3,23.9,25.3,93.1,8.457,56.2
"Pasig, NCR",10/29/2000,26.1,24.1,25.1,97.7,1.887,25.9
"Pasig, NCR",10/30/2000,28.1,25.1,26.2,94.9,0.893,34.7
"Pasig, NCR",10/31/2000,31.1,24.7,27.4,84,44.426,38.3
"Pasig, NCR",11/1/2000,30.1,26.1,27.7,78.8,0.372,22.3
"Pasig, NCR",11/2/2000,27.1,25.1,25.9,90,1.288,29.5
"Pasig, NCR",11/3/2000,26.1,23.8,25,97.3,37.158,64.8
"Pasig, NCR",11/4/2000,31.1,24.9,27.3,79.8,12.315,23.9
"Pasig, NCR",11/5/2000,31.1,24.1,27.3,82.3,0.195,20.4
"Pasig, NCR",11/6/2000,33.1,25.1,27.9,80.6,0,18.4
"Pasig, NCR",11/7/2000,31.1,26.1,28,80.8,0.249,14.8
"Pasig, NCR",11/8/2000,31.1,25.1,27,81.8,0.682,12.5
"Pasig, NCR",11/9/2000,32.1,24.1,28.2,76.5,2.062,18.4
"Pasig, NCR",11/10/2000,31.1,25.1,28,77.3,0.179,18.4
"Pasig, NCR",11/11/2000,32.1,25.1,27.8,74.5,0.027,22.3
"Pasig, NCR",11/12/2000,31.1,25.1,27.3,79.2,0.083,18
"Pasig, NCR",11/13/2000,31.1,25.1,27.3,80.8,0.162,18.4
"Pasig, NCR",11/14/2000,29.1,25.1,26.8,76.3,7.127,22.3
"Pasig, NCR",11/15/2000,32.1,24.3,28,77.5,1.115,14.8
"Pasig, NCR",11/16/2000,32.1,25.1,27.8,76.6,0.811,25.9
"Pasig, NCR",11/17/2000,29.1,25.1,26.8,79.4,2.231,22.3
"Pasig, NCR",11/18/2000,31.1,23.2,27.4,72,0,25.9
"Pasig, NCR",11/19/2000,32.1,25.1,28.2,73,1.993,18.4
"Pasig, NCR",11/20/2000,33.1,25.1,28.8,70.5,0.022,18.4
"Pasig, NCR",11/21/2000,31.5,25.1,28.1,69.6,0.008,20.5
"Pasig, NCR",11/22/2000,32.6,25.8,28.9,70.5,3.533,25.9
"Pasig, NCR",11/23/2000,31.1,25.1,28,74.7,2.088,11.2
"Pasig, NCR",11/24/2000,29.1,24.1,26.8,82,2.045,16.7
"Pasig, NCR",11/25/2000,31.1,24.1,27.7,76.7,1.298,14.8
"Pasig, NCR",11/26/2000,32.1,24.8,28,75.1,1.105,14.8
"Pasig, NCR",11/27/2000,31.1,24.6,27.6,76.6,0.264,18.4
"Pasig, NCR",11/28/2000,31.1,24.1,26.5,84.3,10.642,33.5
"Pasig, NCR",11/29/2000,30.7,24.1,26.7,82,1.137,29.5
"Pasig, NCR",11/30/2000,29.1,24.1,26.9,78.3,0.008,18.4
"Pasig, NCR",12/1/2000,27.1,22.8,24.2,93.5,8.518,24.1
"Pasig, NCR",12/2/2000,26.1,23.2,24.8,90.8,25.593,18.4
"Pasig, NCR",12/3/2000,31.1,24.1,27,75.6,5.862,18.4
"Pasig, NCR",12/4/2000,30.1,23.1,26.2,83.2,0.3,22.3
"Pasig, NCR",12/5/2000,31.1,22.7,26.9,73.2,0.294,22.3
"Pasig, NCR",12/6/2000,30.1,25.1,27.2,77.6,30.148,22.3
"Pasig, NCR",12/7/2000,29.1,24.1,26.5,79.3,0.054,18.4
"Pasig, NCR",12/8/2000,27.1,22.8,25.3,85.5,6.952,16
"Pasig, NCR",12/9/2000,31.1,24.1,27.3,82,4.51,20.5
"Pasig, NCR",12/10/2000,32.1,25.1,28.2,78.9,0.503,18.4
"Pasig, NCR",12/11/2000,31.1,25.1,27.6,82.6,1.06,22.3
"Pasig, NCR",12/12/2000,31.1,24.1,26.6,83.2,5.108,20.5
"Pasig, NCR",12/13/2000,31.1,25.1,27.5,78,4.203,14.8
