name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Navotas, NCR",2000-03-22,31.1,25,27.5,72.5,0.004,12.7
"Navotas, NCR",2000-03-23,32,25,27.8,74.3,0.244,14.4
"Navotas, NCR",2000-03-24,32,25,28,74.1,0.216,18.5
"Navotas, NCR",2000-03-25,31.2,25.7,27.9,69.3,282.496,18.9
"Navotas, NCR",2000-03-26,32.1,25.1,28.1,67.1,0.007,18.8
"Navotas, NCR",2000-03-27,30.2,25.1,27.3,72.4,3.529,18.9
"Navotas, NCR",2000-03-28,32.3,24.1,28.1,69.2,0,25.9
"Navotas, NCR",2000-03-29,32.2,23.1,27.9,68.3,1.68,48.3
"Navotas, NCR",2000-03-30,32.1,25.1,28.6,69,2.531,22.2
"Navotas, NCR",2000-03-31,33.9,25,29.1,68.8,5.252,18.3
"Navotas, NCR",2000-04-01,33.1,26,29.4,66.7,0.114,25.3
"Navotas, NCR",2000-04-02,34.1,25,29.6,63.7,0.041,21.7
"Navotas, NCR",2000-04-03,34.9,26.5,29.8,66.7,0.13,25.1
"Navotas, NCR",2000-04-04,33.9,24.1,29.2,71.1,0.104,20.5
"Navotas, NCR",2000-04-05,33,26,29.3,68.1,0.281,20.5
"Navotas, NCR",2000-04-06,31.8,25.1,28.6,68.9,0.079,33.5
"Navotas, NCR",2000-04-07,32.4,25.1,28.3,74,2.342,22.1
"Navotas, NCR",2000-04-08,33.1,25,28.7,72.7,6.138,25.3
"Navotas, NCR",2000-04-09,33.1,26,29.5,65.4,0.413,28.9
"Navotas, NCR",2000-04-10,34.1,26.1,29.7,66.9,0.915,22.5
"Navotas, NCR",2000-04-11,34.1,25.1,29.6,63,0,22.3
"Navotas, NCR",2000-04-12,33.9,25.1,29.6,65.5,0.761,20.5
"Navotas, NCR",2000-04-13,34,25.1,29.8,64.6,0,20.5
"Navotas, NCR",2000-04-14,34.9,26,30.3,63.9,0,22
"Navotas, NCR",2000-04-15,34.9,25.1,30.6,66.4,0.006,20.5
"Navotas, NCR",2000-04-16,34.1,27.8,30.3,66.7,0.004,18.3
"Navotas, NCR",2000-04-17,34.1,26.1,30,67,0.478,21.7
"Navotas, NCR",2000-04-18,34.1,26.6,30.3,63.5,0.683,20.4
"Navotas, NCR",2000-04-19,33.9,26.1,30.2,63.2,0.517,18.7
"Navotas, NCR",2000-04-20,32,26.1,28.9,74.7,4.788,24.9
"Navotas, NCR",2000-04-21,33.9,27,30.1,69.1,0,18.5
"Navotas, NCR",2000-04-22,35.8,27.1,30.9,68,0.099,16.6
"Navotas, NCR",2000-04-23,34.9,27.9,30.6,69.5,0.031,18.5
"Navotas, NCR",2000-04-24,35.9,27,30.7,67.4,5.36,15.2
"Navotas, NCR",2000-04-25,35.8,26.9,31.1,66.4,4.201,18.6
"Navotas, NCR",2000-04-26,34.9,25.1,30.8,67.8,0,24.5
"Navotas, NCR",2000-04-27,34.8,27.1,30.5,68.9,1.276,16.9
"Navotas, NCR",2000-04-28,35.1,27.1,31.2,61,0,25.3
"Navotas, NCR",2000-04-29,36.1,25.1,30.6,63.7,0,25.5
"Navotas, NCR",2000-04-30,35.1,27.1,31.3,60.1,0,22.3
"Navotas, NCR",2000-05-01,35.7,27.1,30.8,67.8,0,15.3
"Navotas, NCR",2000-05-02,35.4,28.1,31.1,65.7,0,18.4
"Navotas, NCR",2000-05-03,34.9,26.1,30.1,68.6,0,20.5
"Navotas, NCR",2000-05-04,35,26.1,29.6,69,0.884,11.5
"Navotas, NCR",2000-05-05,34.9,27,29.4,70.7,1.349,21.8
"Navotas, NCR",2000-05-06,33,26.1,29.3,71.5,2.802,15.2
"Navotas, NCR",2000-05-07,34.1,25.1,29.3,70.7,0.574,18.4
"Navotas, NCR",2000-05-08,32,26.9,29,69.8,8.889,22.3
"Navotas, NCR",2000-05-09,33,26,29,67.5,0.488,22.3
"Navotas, NCR",2000-05-10,32.8,26,29,69.5,0,28.8
"Navotas, NCR",2000-05-11,33,25.4,29.5,68.4,0.312,29.1
"Navotas, NCR",2000-05-12,33.1,26.1,28.7,77,26.094,15.2
"Navotas, NCR",2000-05-13,29.8,25.1,27,82.5,5.564,14.8
"Navotas, NCR",2000-05-14,31.6,25,27.2,83.3,7.434,14.8
"Navotas, NCR",2000-05-15,27.1,24.6,25.7,90.9,19.063,33.5
"Navotas, NCR",2000-05-16,28.1,25.1,25.9,92,57.687,14.8
"Navotas, NCR",2000-05-17,30,25.2,27,86,39.949,53.6
"Navotas, NCR",2000-05-18,28.1,25.1,26.4,90.3,112.324,18.4
"Navotas, NCR",2000-05-19,28.1,25.6,26.8,86.3,49.277,25.7
"Navotas, NCR",2000-05-20,30,24.1,27.9,81.5,2.158,35.1
"Navotas, NCR",2000-05-21,30.8,25.1,27.2,83.4,17.331,22
"Navotas, NCR",2000-05-22,31,25,28,80.9,6.273,21.8
"Navotas, NCR",2000-05-23,31.1,25.1,28.4,81.3,30.25,21.9
"Navotas, NCR",2000-05-24,32.4,26.1,29,78.7,25.956,25.7
"Navotas, NCR",2000-05-25,32.5,26.1,28.2,78.6,37.294,18.5
"Navotas, NCR",2000-05-26,32.1,26.1,29,76.2,9.307,25.3
"Navotas, NCR",2000-05-27,32.1,26.1,28.6,78.5,23.768,15.1
"Navotas, NCR",2000-05-28,32.1,26.1,28.8,78.1,17.008,14.8
"Navotas, NCR",2000-05-29,32.1,25.9,28.6,78.4,2.703,17.9
"Navotas, NCR",2000-05-30,33,26,29.6,72.6,0.088,20.5
"Navotas, NCR",2000-05-31,34.1,26.7,30.3,67,0,22.3
"Navotas, NCR",2000-06-01,33.7,26.1,29.7,65.9,0.018,21.6
"Navotas, NCR",2000-06-02,32.9,26.1,29.6,67.4,1.463,18.5
"Navotas, NCR",2000-06-03,34,26,29.3,73.3,7.637,15
"Navotas, NCR",2000-06-04,33.9,26.3,29.6,72.6,10.359,21.9
"Navotas, NCR",2000-06-05,33.9,26.1,29.6,75.6,8.476,25.6
"Navotas, NCR",2000-06-06,33.2,27,29.7,74.6,4.221,18
"Navotas, NCR",2000-06-07,32,24.4,28.2,80.7,11.896,21.9
"Navotas, NCR",2000-06-08,32.5,25.1,28.7,73.9,0.582,24.1
"Navotas, NCR",2000-06-09,33,25.8,28.8,73.8,0.217,14.8
"Navotas, NCR",2000-06-10,31.9,25.1,27.9,78.8,1.84,21.6
"Navotas, NCR",2000-06-11,32.9,25.1,28.4,78.5,10.289,18.6
"Navotas, NCR",2000-06-12,32,25.2,28.6,78.4,2.319,25.6
"Navotas, NCR",2000-06-13,31.7,26.1,28.7,78.7,4.109,28.4
"Navotas, NCR",2000-06-14,31.4,25.1,28.3,78.4,11.599,32.3
"Navotas, NCR",2000-06-15,30.1,26.9,28.4,79.9,5.382,15.2
"Navotas, NCR",2000-06-16,31.9,26.1,28.2,79.6,22.945,18.7
"Navotas, NCR",2000-06-17,31.9,26,28.6,78.7,0.48,20.5
"Navotas, NCR",2000-06-18,33.6,26,28.9,77.9,0.187,17.9
"Navotas, NCR",2000-06-19,32.9,25.1,28.8,77.8,11.183,14.6
"Navotas, NCR",2000-06-20,32.1,24.1,28.2,78.9,1.749,20.5
"Navotas, NCR",2000-06-21,33,25.1,28.8,74.6,7.817,11.7
"Navotas, NCR",2000-06-22,33,24.9,28.4,77.2,1.425,15
"Navotas, NCR",2000-06-23,32.1,25,27.8,81.5,11.752,14.8
"Navotas, NCR",2000-06-24,30.5,25.1,28.2,78.4,1.824,11.6
"Navotas, NCR",2000-06-25,30.5,25.9,28.5,76.3,0.077,11.5
"Navotas, NCR",2000-06-26,33.1,26.1,29.3,72.5,1.539,21.9
"Navotas, NCR",2000-06-27,31.1,25.8,27.8,80,3.798,11.2
"Navotas, NCR",2000-06-28,33,26.1,29,74.8,0.133,15.6
"Navotas, NCR",2000-06-29,31.1,26.1,27.9,80.1,6.958,15.3
"Navotas, NCR",2000-06-30,31.1,25.1,27.5,81.8,14.694,16.6
"Navotas, NCR",2000-07-01,30.4,25.1,26.5,86.4,43.453,18.4
"Navotas, NCR",2000-07-02,28.3,23.1,25.9,86.5,8.969,14.8
"Navotas, NCR",2000-07-03,28.1,24.1,25.4,90.6,74.603,44.3
"Navotas, NCR",2000-07-04,29.1,24.1,26.1,89.4,53.321,46.4
"Navotas, NCR",2000-07-05,27,25.1,25.7,92.5,2.807,51.2
"Navotas, NCR",2000-07-06,30.9,25.2,26.8,87.3,58.934,47.1
"Navotas, NCR",2000-07-07,27.2,24.1,26,91.4,75.242,36.2
"Navotas, NCR",2000-07-08,28,24.1,25.5,87.5,24.399,35.1
"Navotas, NCR",2000-07-09,26.9,24.1,25.3,92.9,79.736,18.4
"Navotas, NCR",2000-07-10,30.8,24.9,27.4,82,3.172,29
"Navotas, NCR",2000-07-11,31.9,24.1,27.6,80.6,1.28,15.6
"Navotas, NCR",2000-07-12,28.1,24.3,26.1,86.8,5.15,10.8
"Navotas, NCR",2000-07-13,25.6,24,24.9,95.9,51.774,22.3
"Navotas, NCR",2000-07-14,26.1,24.1,25,96,16.615,18.4
"Navotas, NCR",2000-07-15,28.1,24.2,25.4,90.5,38.226,23.8
"Navotas, NCR",2000-07-16,31.1,24.1,27.9,76.5,7.037,18.4
"Navotas, NCR",2000-07-17,32.2,25.5,28.6,75.3,0,18.4
"Navotas, NCR",2000-07-18,31.5,25.9,28.8,75.5,0.005,19.3
"Navotas, NCR",2000-07-19,30,25,27.5,77.9,3.611,28.3
"Navotas, NCR",2000-07-20,31,24,26.8,78.9,13.417,14.2
"Navotas, NCR",2000-07-21,29.1,24.8,27,79.2,1.753,32.4
"Navotas, NCR",2000-07-22,28.3,25.1,26.8,80.2,0,21.7
"Navotas, NCR",2000-07-23,29.8,25,26.9,79.7,1.354,28.8
"Navotas, NCR",2000-07-24,29.1,25.1,26.4,80.5,15.991,28.4
"Navotas, NCR",2000-07-25,30.9,24.1,27,79.3,25.223,33.5
"Navotas, NCR",2000-07-26,30.9,24,27.7,76,0,29.4
"Navotas, NCR",2000-07-27,30.1,25.1,26.9,79.2,16.998,21.8
"Navotas, NCR",2000-07-28,30.4,25.1,27.8,76.4,0.953,29.3
"Navotas, NCR",2000-07-29,31.3,25.1,28.4,75.8,0,33.5
"Navotas, NCR",2000-07-30,31.4,25.9,28.8,71.8,0,29.2
"Navotas, NCR",2000-07-31,32.1,25,28.6,73.7,0,18.4
"Navotas, NCR",2000-08-01,32.5,26.1,28.7,74.2,0.539,18.4
"Navotas, NCR",2000-08-02,32.2,25,28.2,76.1,4.985,28.3
"Navotas, NCR",2000-08-03,31.6,24.2,27.6,77,35.764,25.9
"Navotas, NCR",2000-08-04,30.4,24.1,26.5,83,10.102,25.9
"Navotas, NCR",2000-08-05,30.1,24.1,26.5,83.9,37.124,14.8
"Navotas, NCR",2000-08-06,29.1,24.1,26.1,83.4,26.04,22.3
"Navotas, NCR",2000-08-07,30.7,23.1,27.5,79,0.024,30.7
"Navotas, NCR",2000-08-08,31.1,24.1,28.2,73.1,0,21.8
"Navotas, NCR",2000-08-09,32,25.9,28.9,76.9,0.097,25.6
"Navotas, NCR",2000-08-10,32.5,27.1,29.5,71.2,0.01,29.1
"Navotas, NCR",2000-08-11,32.3,27,29.3,68.9,1.383,29.1
"Navotas, NCR",2000-08-12,31.8,26.1,28.9,72.1,0,28.9
"Navotas, NCR",2000-08-13,34,22.1,29.1,68.2,0.027,24.5
"Navotas, NCR",2000-08-14,31.9,26,29,72.1,0.013,27.7
"Navotas, NCR",2000-08-15,32.1,26.2,28.8,73.4,10.149,25.9
"Navotas, NCR",2000-08-16,32.2,26,28.4,73.2,18.108,16.6
"Navotas, NCR",2000-08-17,32,25.1,28.4,73.6,1.578,21.7
"Navotas, NCR",2000-08-18,30.1,25.9,28,77.8,18.535,14.3
"Navotas, NCR",2000-08-19,30.1,25.1,28.1,76,3.947,17.9
"Navotas, NCR",2000-08-20,32.2,25.3,28.3,75.4,0.374,18.2
"Navotas, NCR",2000-08-21,30.1,24.7,26.9,79.9,12.452,13.9
"Navotas, NCR",2000-08-22,28,25.1,25.9,87.5,36.461,44.3
"Navotas, NCR",2000-08-23,29,24.2,26.8,84,17.82,25.2
"Navotas, NCR",2000-08-24,31.9,25.2,28.9,72.8,0,21.8
"Navotas, NCR",2000-08-25,32.1,25.1,28.5,74,0.249,22.3
"Navotas, NCR",2000-08-26,30.3,26,28.3,74.7,0.579,28.4
"Navotas, NCR",2000-08-27,31.1,26.1,28.6,74.8,0.399,29.5
"Navotas, NCR",2000-08-28,30.9,25.1,27.6,80.6,32.689,42.8
"Navotas, NCR",2000-08-29,30.1,25.1,27.1,80.5,31.203,37.1
"Navotas, NCR",2000-08-30,27.1,25,26.3,89.3,45.124,29.5
"Navotas, NCR",2000-08-31,30.9,24.2,27.7,80.9,3.605,33.6
"Navotas, NCR",2000-09-01,31.9,25.1,28,75.2,0.599,29.2
"Navotas, NCR",2000-09-02,29.1,25.1,27.2,78.1,1.399,27.7
"Navotas, NCR",2000-09-03,26.9,23.1,25,88.8,57.965,22.6
"Navotas, NCR",2000-09-04,28.5,23.1,25.8,84.2,155.15,37.1
"Navotas, NCR",2000-09-05,30.1,24.1,26.9,79,11.522,25.8
"Navotas, NCR",2000-09-06,30.9,24.2,27.4,80.5,31.172,44.3
"Navotas, NCR",2000-09-07,29.9,24.1,26.8,84.4,33.309,36.4
"Navotas, NCR",2000-09-08,30.4,25.6,27.6,78.7,12.495,25.5
"Navotas, NCR",2000-09-09,30.1,25.1,27.2,82,1.774,28.6
"Navotas, NCR",2000-09-10,29,24.9,26.6,85.4,41.393,35.5
"Navotas, NCR",2000-09-11,29.7,25.1,27.1,83.1,4.34,38.9
"Navotas, NCR",2000-09-12,30.9,24.2,26.8,84.9,11.652,37.1
"Navotas, NCR",2000-09-13,31.2,25.1,27.8,80.3,0.016,33.5
"Navotas, NCR",2000-09-14,30.8,25,27.4,81.4,9.033,28.6
"Navotas, NCR",2000-09-15,31.3,25.1,28.1,79.2,17.491,28.6
"Navotas, NCR",2000-09-16,29.8,25.1,27.3,81.4,1.526,32.1
"Navotas, NCR",2000-09-17,32,25.1,28.6,75.7,0.473,18.3
"Navotas, NCR",2000-09-18,31.1,25.1,28.3,75.5,0.085,14.6
"Navotas, NCR",2000-09-19,31.6,25.1,28.2,75.7,1.563,17.4
"Navotas, NCR",2000-09-20,31.9,25.1,27.8,78.6,5.675,17.3
"Navotas, NCR",2000-09-21,30.9,25.1,27.9,78.7,0.593,17.9
"Navotas, NCR",2000-09-22,30.1,26,27.6,79.6,1.608,11.8
"Navotas, NCR",2000-09-23,29.5,25,27.4,81.3,1.584,11.2
"Navotas, NCR",2000-09-24,32,25.1,27.9,77.1,1.831,20.5
"Navotas, NCR",2000-09-25,30.1,25,26.9,80.4,3.057,14.8
"Navotas, NCR",2000-09-26,31.8,24.1,27.1,79,10.222,14.4
"Navotas, NCR",2000-09-27,31.9,25.1,27.6,81.1,9.222,17.8
"Navotas, NCR",2000-09-28,32,25,27.9,77.8,2.979,14.8
"Navotas, NCR",2000-09-29,32,24.1,28.1,77.6,6.239,25.3
"Navotas, NCR",2000-09-30,32,24.1,27.9,79.7,2.574,15.2
"Navotas, NCR",2000-10-01,31.1,25.4,27.8,80,15.459,15.1
"Navotas, NCR",2000-10-02,34,24.5,28.6,74.8,2.539,16.6
"Navotas, NCR",2000-10-03,33,24,28.8,71.4,0.558,21.5
"Navotas, NCR",2000-10-04,32.1,25.1,28.7,73.1,0.03,21.7
"Navotas, NCR",2000-10-05,31.5,25.1,28.5,73.1,0.383,25.9
"Navotas, NCR",2000-10-06,33,25.1,28.7,72.2,1.111,17.2
"Navotas, NCR",2000-10-07,29.9,25.1,27.2,80.4,11.714,15.9
"Navotas, NCR",2000-10-08,29.2,24.1,26.3,83.8,32.841,16.6
"Navotas, NCR",2000-10-09,29.9,25,27.2,82.6,3.992,22.3
"Navotas, NCR",2000-10-10,28.8,24.1,26,85.9,14.617,17.9
"Navotas, NCR",2000-10-11,31,24,27.5,77.2,10.1,21.9
"Navotas, NCR",2000-10-12,32.9,24.1,28.8,76.3,0.012,12
"Navotas, NCR",2000-10-13,30.4,25.7,28.1,78.6,0.33,13.9
"Navotas, NCR",2000-10-14,31.1,25.8,28.1,76.5,0,14.8
"Navotas, NCR",2000-10-15,29.7,26.1,27.8,77.2,1.2,13.6
"Navotas, NCR",2000-10-16,28.1,25,26.3,81,1.798,13.2
"Navotas, NCR",2000-10-17,32.1,25.1,27.8,76,8.347,25.9
"Navotas, NCR",2000-10-18,33.2,25.1,29,73.9,0.289,18.2
"Navotas, NCR",2000-10-19,31.3,18.9,27.7,79,0.521,11.2
"Navotas, NCR",2000-10-20,31,26,27.9,77,0,14.8
"Navotas, NCR",2000-10-21,31,25,27.5,79.5,3.489,17.8
"Navotas, NCR",2000-10-22,33.1,24.1,28.4,76.8,0.46,15
"Navotas, NCR",2000-10-23,31.1,25.1,28,78.2,0.083,12
"Navotas, NCR",2000-10-24,31.3,24.2,28.1,77.4,2.078,16.6
"Navotas, NCR",2000-10-25,31.1,24.5,27.9,78.5,2.117,14.6
"Navotas, NCR",2000-10-26,29.4,25.1,27.3,82.8,2.797,11.4
"Navotas, NCR",2000-10-27,30.1,24.2,26.9,85.7,3.777,11.2
"Navotas, NCR",2000-10-28,26.5,23.9,25.5,91.5,14.217,60.7
"Navotas, NCR",2000-10-29,26.2,24.1,25.1,96.3,4.206,51.8
"Navotas, NCR",2000-10-30,28.1,25.1,26.4,93.6,7.405,48.2
"Navotas, NCR",2000-10-31,30.9,24.8,27.3,84.1,61.633,35.8
"Navotas, NCR",2000-11-01,30.4,25.9,27.6,78.9,0.79,21.3
"Navotas, NCR",2000-11-02,27.1,25.1,26,89.2,2.573,28.5
"Navotas, NCR",2000-11-03,26.1,22.1,24.8,95.4,65.34,62.6
"Navotas, NCR",2000-11-04,30.9,24.1,27,80.5,30.992,23.5
"Navotas, NCR",2000-11-05,31,24.1,27.3,82,0.389,19.2
"Navotas, NCR",2000-11-06,32.9,25.1,27.8,80.8,0,18.3
"Navotas, NCR",2000-11-07,31,25.1,27.8,81.4,0.357,14.6
"Navotas, NCR",2000-11-08,31,25,26.9,82.1,0.91,11.2
"Navotas, NCR",2000-11-09,32.1,24.1,28.1,77.1,5.212,18
"Navotas, NCR",2000-11-10,31.1,25.1,28,76.5,0.346,18.6
"Navotas, NCR",2000-11-11,32,25.1,27.8,74.2,0.051,22.1
"Navotas, NCR",2000-11-12,31.1,25.1,27.3,78.5,0.164,17.6
"Navotas, NCR",2000-11-13,31,25.1,27.2,80.4,0.323,18.4
"Navotas, NCR",2000-11-14,28.9,25,26.7,76.4,9.476,21.5
"Navotas, NCR",2000-11-15,32.1,24.5,28,77.1,1.712,15.3
"Navotas, NCR",2000-11-16,32,25.2,27.8,76,1.55,25.7
"Navotas, NCR",2000-11-17,29.2,24.1,26.7,78.9,3.279,22.3
"Navotas, NCR",2000-11-18,31.1,23.4,27.3,71.8,0,26.2
"Navotas, NCR",2000-11-19,32,25.1,28.3,72.5,3.969,18.6
"Navotas, NCR",2000-11-20,33.1,25.1,28.8,70.4,0.042,18.6
"Navotas, NCR",2000-11-21,31.3,25,28.1,70,0.015,20.9
"Navotas, NCR",2000-11-22,32.6,25.1,28.7,71.5,3.804,25.9
"Navotas, NCR",2000-11-23,31.1,25.1,28.1,74.3,3.418,11.8
"Navotas, NCR",2000-11-24,29.1,24.1,27.1,79.7,2.307,17.5
"Navotas, NCR",2000-11-25,31.1,24.1,27.8,76.6,1.673,14.3
"Navotas, NCR",2000-11-26,32,25.1,28,74.8,1.362,14.9
"Navotas, NCR",2000-11-27,31.1,24.5,27.7,75.2,0.312,18.5
"Navotas, NCR",2000-11-28,30.9,24.1,26.6,82.2,13.928,32.2
"Navotas, NCR",2000-11-29,30.8,24,26.9,79.4,1.144,31.3
"Navotas, NCR",2000-11-30,29.1,24.1,26.8,76.5,0.007,17.9
"Navotas, NCR",2000-12-01,26.9,23,24.1,92.5,10.839,23.3
"Navotas, NCR",2000-12-02,26.1,23.1,24.9,90.6,30.355,19.9
"Navotas, NCR",2000-12-03,31,24.1,26.9,75.7,6.974,18
"Navotas, NCR",2000-12-04,30,23.2,26.2,80.3,0.503,22.4
"Navotas, NCR",2000-12-05,31.1,23.1,27,72.6,0.231,23.2
"Navotas, NCR",2000-12-06,30.1,25.1,27.3,76.2,12.54,22.4
"Navotas, NCR",2000-12-07,29.1,24.1,26.6,77.2,0.084,18.1
"Navotas, NCR",2000-12-08,27.2,22.1,25.2,84,7.839,25.9
"Navotas, NCR",2000-12-09,31,24.1,27.3,81.4,7.526,22.3
"Navotas, NCR",2000-12-10,32,25.1,28.3,78.5,0.61,18.4
"Navotas, NCR",2000-12-11,30.8,25.1,27.6,81.9,1.099,21.8
"Navotas, NCR",2000-12-12,31,24.1,26.8,82,6.351,20.4
"Navotas, NCR",2000-12-13,31.1,25.1,27.6,77.8,4.329,14.7
"Navotas, NCR",2000-12-14,31,25.1,27.7,77.1,9.502,11.4
"Navotas, NCR",2000-12-15,32,24.1,28,76.7,0.055,22.5
"Navotas, NCR",2000-12-16,32.1,24.8,28.2,73.4,0.037,25.6
"Navotas, NCR",2000-12-17,28.8,25.1,26.6,84.2,4.963,18.4
"Navotas, NCR",2000-12-18,32,24.2,27.8,78,0.037,22.1
